Date,Cummulative Advancing Coins (%24h),Cummulative Declining Coins (%24h),,ADVN - DECN,,19 Calc,39 Calc,,Osc (MO),Index (MSI)
4 Jul 2020,95,30,,65,,-7.079720917,-3.196581454,,-3.883139464,61.29594376
5 Jul 2020,25,100,,-75,,0.1282511744,0.213247619,,-0.08499644462,61.21094731
6 Jul 2020,105,20,,85,,-7.384573943,-3.547414762,,-3.837159181,57.37378813
7 Jul 2020,68,57,,11,,1.853883451,0.8799559762,,0.9739274751,58.34771561
8 Jul 2020,98,27,,71,,2.768495106,1.385958177,,1.382536929,59.73025253
9 Jul 2020,48,77,,-29,,9.591645596,4.866660268,,4.724985327,64.45523786
10 Jul 2020,39,86,,-47,,5.732481036,3.173327255,,2.559153781,67.01439164
11 Jul 2020,88,37,,51,,0.4592329324,0.6646608923,,-0.2054279599,66.80896368
12 Jul 2020,55,70,,-15,,5.513309639,3.181427848,,2.331881791,69.14084547
13 Jul 2020,51,74,,-23,,3.461978675,2.272356455,,1.18962222,70.33046769
14 Jul 2020,66,59,,7,,0.8157808077,1.008738633,,-0.1929578248,70.13750987
15 Jul 2020,55,70,,-15,,1.434202727,1.308301701,,0.125901026,70.26341089
16 Jul 2020,36,89,,-53,,-0.2092175458,0.4928866159,,-0.7021041616,69.56130673
17 Jul 2020,75,50,,25,,-5.488295791,-2.181757715,,-3.306538076,66.25476866
18 Jul 2020,77,48,,29,,-2.439466212,-0.8226698292,,-1.616796383,64.63797227
19 Jul 2020,60,65,,-5,,0.7044804091,0.6684636623,,0.03601674686,64.67398902
20 Jul 2020,45,80,,-35,,0.1340323682,0.3850404792,,-0.2510081109,64.42298091
21 Jul 2020,92,33,,59,,-3.379370869,-1.384211545,,-1.995159324,62.42782159
22 Jul 2020,97,28,,69,,2.858566218,1.634999032,,1.223567186,63.65138877
23 Jul 2020,57,68,,-11,,9.472709596,5.003249081,,4.469460516,68.12084929
24 Jul 2020,35,90,,-55,,7.425438637,4.203086627,,3.22235201,71.3432013
25 Jul 2020,85,40,,45,,1.182894773,1.242932295,,-0.06003752233,71.28316377
26 Jul 2020,50,75,,-25,,5.564605296,3.430785681,,2.133819615,73.41698339
27 Jul 2020,62,63,,-1,,2.508144766,2.009246397,,0.4988983696,73.91588176
28 Jul 2020,76,49,,27,,2.15733029,1.858784077,,0.2985462128,74.21442797
29 Jul 2020,58,67,,-9,,4.641597261,3.115844873,,1.525752388,75.74018036
30 Jul 2020,74,51,,23,,3.277437535,2.510052629,,0.7673849053,76.50756527
31 Jul 2020,74,51,,23,,5.249693781,3.534549998,,1.715143783,78.22270905
1 Aug 2020,94,31,,63,,7.024724403,4.507822498,,2.516901905,80.73961095
2 Aug 2020,28,97,,-69,,12.62225196,7.432431373,,5.18982059,85.92943154
3 Aug 2020,98,27,,71,,4.460026766,3.610809804,,0.849216962,86.77864851
4 Aug 2020,69,56,,13,,11.11402409,6.980269314,,4.133754776,90.91240328
5 Aug 2020,89,36,,53,,11.30262168,7.281255848,,4.021365832,94.93376911
6 Aug 2020,74,51,,23,,15.47235951,9.567193056,,5.905166457,100.8389356
7 Aug 2020,42,83,,-41,,16.22512356,10.2388334,,5.986290158,106.8252257
8 Aug 2020,96,29,,67,,10.50261121,7.676891733,,2.825719472,109.6509452
9 Aug 2020,64,61,,3,,16.15235008,10.64304715,,5.509302938,115.1602481
10 Aug 2020,93,32,,61,,14.83711508,10.26089479,,4.576220287,119.7364684
11 Aug 2020,23,102,,-79,,19.45340357,12.79785005,,6.655553519,126.3920219
12 Aug 2020,115,10,,105,,9.608063212,8.207957547,,1.400105665,127.7921276
13 Aug 2020,86,39,,47,,19.14725689,13.04755967,,6.099697221,133.8918248
14 Aug 2020,60,65,,-5,,21.9325312,14.74518169,,7.187349515,141.0791743
15 Aug 2020,61,64,,-3,,19.23927808,13.7579226,,5.481355479,146.5605298
16 Aug 2020,95,30,,65,,17.01535027,12.92002647,,4.095323801,150.6558536
17 Aug 2020,63,62,,1,,21.81381525,15.52402515,,6.289790098,156.9456437
18 Aug 2020,34,91,,-57,,19.73243372,14.79782389,,4.93460983,161.8802536
19 Aug 2020,17,108,,-91,,12.05919035,11.2079327,,0.8512576529,162.7315112
20 Aug 2020,101,24,,77,,1.753271314,6.097536062,,-4.344264747,158.3872465
21 Aug 2020,32,93,,-61,,9.277944183,9.642659258,,-0.3647150756,158.0225314
22 Aug 2020,99,26,,73,,2.250149765,6.110526296,,-3.860376531,154.1621549
23 Aug 2020,51,74,,-23,,9.325134788,9.454999981,,-0.1298651926,154.0322897
24 Aug 2020,90,35,,55,,6.092621309,7.832249982,,-1.739628672,152.292661
25 Aug 2020,24,101,,-77,,10.98335918,10.19063748,,0.7927216957,153.0853827
26 Aug 2020,99,26,,73,,2.185023261,5.831105609,,-3.646082348,149.4393003
27 Aug 2020,23,102,,-79,,9.266520934,9.189550328,,0.07697060641,149.5162709
28 Aug 2020,109,16,,93,,0.439868841,4.780072812,,-4.340203971,145.176067
29 Aug 2020,85,40,,45,,9.695881957,9.191069171,,0.5048127858,145.6808798
30 Aug 2020,76,49,,27,,13.22629376,10.98151571,,2.244778049,147.9256578
31 Aug 2020,57,68,,-11,,14.60366439,11.78243993,,2.821224458,150.7468823
1 Sep 2020,73,52,,21,,12.04329795,10.64331793,,1.399980016,152.1468623
2 Sep 2020,19,106,,-87,,12.93896815,11.16115203,,1.777816118,153.9246784
3 Sep 2020,19,106,,-87,,2.945071337,6.253094432,,-3.308023096,150.6166553
4 Sep 2020,62,63,,-1,,-6.049435797,1.590439711,,-7.639875508,142.9767798
5 Sep 2020,9,116,,-107,,-5.544492217,1.460917725,,-7.005409942,135.9713699
6 Sep 2020,107,18,,89,,-15.690043,-3.962128161,,-11.72791483,124.243455
7 Sep 2020,46,79,,-33,,-5.221038696,0.685978247,,-5.907016943,118.3364381
8 Sep 2020,29,96,,-67,,-7.998934826,-0.9983206654,,-7.000614161,111.3358239
9 Sep 2020,108,17,,91,,-13.89904134,-4.298404632,,-9.600636712,101.7351872
10 Sep 2020,85,40,,45,,-3.409137209,0.4665155995,,-3.875652809,97.85953439
11 Sep 2020,69,56,,13,,1.431776512,2.69318982,,-1.261413308,96.59812109
12 Sep 2020,84,41,,43,,2.58859886,3.208530329,,-0.6199314681,95.97818962
13 Sep 2020,16,109,,-93,,6.629738974,5.198103812,,1.431635162,97.40982478
14 Sep 2020,93,32,,61,,-3.333234923,0.2881986215,,-3.621433545,93.78839124
15 Sep 2020,26,99,,-73,,3.100088569,3.32378869,,-0.2237001212,93.56469111
16 Sep 2020,67,58,,9,,-4.509920288,-0.4924007441,,-4.017519544,89.54717157
17 Sep 2020,54,71,,-17,,-3.158928259,-0.01778070688,,-3.141147552,86.40602402
18 Sep 2020,48,77,,-29,,-4.543035433,-0.8668916715,,-3.676143761,82.72988026
19 Sep 2020,84,41,,43,,-6.98873189,-2.273547088,,-4.715184802,78.01469546
20 Sep 2020,21,104,,-83,,-1.989858701,-0.009869733559,,-1.979988967,76.03470649
21 Sep 2020,19,106,,-87,,-10.09087283,-4.159376247,,-5.931496584,70.1032099
22 Sep 2020,74,51,,23,,-17.78178555,-8.301407435,,-9.480378113,60.62283179
23 Sep 2020,13,112,,-99,,-13.70360699,-6.736337063,,-6.96726993,53.65556186
24 Sep 2020,113,12,,101,,-22.23324629,-11.34952021,,-10.88372608,42.77183578
25 Sep 2020,85,40,,45,,-9.909921664,-5.732044199,,-4.177877465,38.59395831
26 Sep 2020,82,43,,39,,-4.418929498,-3.195441989,,-1.223487509,37.3704708
27 Sep 2020,38,87,,-49,,-0.077036548,-1.08566989,,1.008633342,38.37910415
28 Sep 2020,55,70,,-15,,-4.969332893,-3.481386395,,-1.487946498,36.89115765
29 Sep 2020,82,43,,39,,-5.972399604,-4.057317076,,-1.915082528,34.97607512
30 Sep 2020,57,68,,-11,,-1.475159643,-1.904451222,,0.4292915782,35.4053667
1 Oct 2020,24,101,,-77,,-2.427643679,-2.359228661,,-0.06841501849,35.33695168
2 Oct 2020,20,105,,-85,,-9.884879311,-6.091267228,,-3.793612084,31.5433396
3 Oct 2020,60,65,,-5,,-17.39639138,-10.03670387,,-7.359687514,24.18365208
4 Oct 2020,74,51,,23,,-16.15675224,-9.784868673,,-6.371883569,17.81176851
5 Oct 2020,65,60,,5,,-12.24107702,-8.145625239,,-4.095451779,13.71631673
6 Oct 2020,6,119,,-113,,-10.51696932,-7.488343977,,-3.028625339,10.6876914
7 Oct 2020,83,42,,41,,-20.76527238,-12.76392678,,-8.001345606,2.686345789
8 Oct 2020,110,15,,95,,-14.58874515,-10.07573044,,-4.513014707,-1.826668917
9 Oct 2020,114,11,,103,,-3.629870631,-4.821943918,,1.192073286,-0.6345956311
10 Oct 2020,70,55,,15,,7.033116432,0.5691532783,,6.463963153,5.829367522
11 Oct 2020,84,41,,43,,7.829804789,1.290695614,,6.539109174,12.3684767
12 Oct 2020,74,51,,23,,11.34682431,3.376160834,,7.970663476,20.33914017
13 Oct 2020,34,91,,-57,,12.51214188,4.357352792,,8.154789087,28.49392926
14 Oct 2020,34,91,,-57,,5.560927691,1.289485152,,4.271442538,32.7653718
15 Oct 2020,35,90,,-55,,-0.6951650782,-1.624989105,,0.929824027,33.69519582
16 Oct 2020,22,103,,-81,,-6.12564857,-4.29373965,,-1.83190892,31.8632869
17 Oct 2020,83,42,,41,,-13.61308371,-8.129052667,,-5.484031046,26.37925586
18 Oct 2020,87,38,,49,,-8.151775342,-5.672600034,,-2.479175308,23.90008055
19 Oct 2020,45,80,,-35,,-2.436597808,-2.938970032,,0.5023722245,24.40245277
20 Oct 2020,17,108,,-91,,-5.692938027,-4.542021531,,-1.150916496,23.25153628
21 Oct 2020,108,17,,91,,-14.22364422,-8.864920454,,-5.35872377,17.89281251
22 Oct 2020,103,22,,81,,-3.701279802,-3.871674432,,0.1703946296,18.06320714
23 Oct 2020,45,80,,-35,,4.768848178,0.3719092901,,4.396938888,22.46014603
24 Oct 2020,76,49,,27,,0.7919633605,-1.396686174,,2.188649535,24.64879556
25 Oct 2020,29,96,,-67,,3.412767024,0.02314813428,,3.38961889,28.03841445
26 Oct 2020,27,98,,-71,,-3.628509678,-3.328009272,,-0.3005004056,27.73791405
27 Oct 2020,73,52,,21,,-10.36565871,-6.711608809,,-3.654049901,24.08386414
28 Oct 2020,14,111,,-97,,-7.229092839,-5.326028368,,-1.903064471,22.18079967
29 Oct 2020,32,93,,-61,,-16.20618356,-9.90972695,,-6.296456605,15.88434307
30 Oct 2020,34,91,,-57,,-20.6855652,-12.4642406,,-8.221324597,7.663018471
31 Oct 2020,64,61,,3,,-24.31700868,-14.69102857,,-9.625980107,-1.962961637
1 Nov 2020,77,48,,29,,-21.58530781,-13.80647714,,-7.778830668,-9.741792305
2 Nov 2020,16,109,,-93,,-16.52677703,-11.66615329,,-4.860623744,-14.60241605
3 Nov 2020,37,88,,-51,,-24.17409933,-15.73284562,,-8.441253705,-23.04366975
4 Nov 2020,59,66,,-7,,-26.85668939,-17.49620334,,-9.360486054,-32.40415581
5 Nov 2020,104,21,,83,,-24.87102046,-16.97139317,,-7.899627281,-40.30378309
6 Nov 2020,111,14,,97,,-14.08391841,-11.97282352,,-2.111094894,-42.41487798
7 Nov 2020,19,106,,-87,,-2.975526569,-6.52418234,,3.548655771,-38.86622221
8 Nov 2020,110,15,,95,,-11.37797391,-10.54797322,,-0.8300006893,-39.6962229
9 Nov 2020,32,93,,-61,,-0.7401765207,-5.270574561,,4.530398041,-35.16582486
10 Nov 2020,100,25,,75,,-6.766158869,-8.057045833,,1.290886965,-33.8749379
11 Nov 2020,60,65,,-5,,1.410457018,-3.904193542,,5.31465056,-28.56028734
12 Nov 2020,32,93,,-61,,0.7694113164,-3.958983865,,4.728395181,-23.83189216
13 Nov 2020,105,20,,85,,-5.407529815,-6.811034671,,1.403504856,-22.4283873
14 Nov 2020,29,96,,-67,,3.633223166,-2.220482938,,5.853706104,-16.5746812
15 Nov 2020,32,93,,-61,,-3.43009915,-5.459458791,,2.029359641,-14.54532156
16 Nov 2020,100,25,,75,,-9.187089235,-8.236485851,,-0.9506033839,-15.49592494
17 Nov 2020,99,26,,73,,-0.7683803118,-4.074661559,,3.306281247,-12.18964369
18 Nov 2020,30,95,,-65,,6.608457719,-0.2209284809,,6.8293862,-5.360257492
19 Nov 2020,52,73,,-21,,-0.5523880525,-3.459882057,,2.907494004,-2.452763487
20 Nov 2020,110,15,,95,,-2.597149247,-4.336887954,,1.739738707,-0.7130247808
21 Nov 2020,103,22,,81,,7.162565677,0.6299564437,,6.532609234,5.819584453
22 Nov 2020,33,92,,-59,,14.54630911,4.648458622,,9.897850488,15.71743494
23 Nov 2020,105,20,,85,,7.191678199,1.46603569,,5.725642508,21.44307745
24 Nov 2020,84,41,,43,,14.97251038,5.642733906,,9.329776473,30.77285392
25 Nov 2020,27,98,,-71,,17.77525934,7.510597211,,10.26466213,41.03751605
26 Nov 2020,18,107,,-89,,8.897733407,3.58506735,,5.312666057,46.35018211
27 Nov 2020,53,72,,-19,,-0.8920399338,-1.044186017,,0.1521460836,46.50232819
28 Nov 2020,103,22,,81,,-2.70283594,-1.941976717,,-0.7608592239,45.74146897
29 Nov 2020,85,40,,45,,5.667447654,2.205122119,,3.462325534,49.2037945
30 Nov 2020,106,19,,87,,9.600702888,4.344866013,,5.255836875,54.45963138
1 Dec 2020,23,102,,-79,,17.3406326,8.477622713,,8.863009887,63.32264127
2 Dec 2020,112,13,,99,,7.706569339,4.103741577,,3.602827762,66.92546903
3 Dec 2020,76,49,,27,,16.83591241,8.848554498,,7.987357907,74.91282693
4 Dec 2020,11,114,,-103,,17.85232116,9.756126773,,8.096194392,83.00902133
5 Dec 2020,116,9,,107,,5.767089048,4.118320435,,1.648768614,84.65778994
6 Dec 2020,47,78,,-31,,15.89038014,9.262404413,,6.627975731,91.28576567
7 Dec 2020,41,84,,-43,,11.20134213,7.249284192,,3.952057937,95.23782361
8 Dec 2020,9,116,,-107,,5.781207916,4.736819983,,1.044387934,96.28221154
9 Dec 2020,91,34,,57,,-5.496912875,-0.8500210165,,-4.646891859,91.63531968
10 Dec 2020,17,108,,-91,,0.7527784122,2.042480034,,-1.289701622,90.34561806
11 Dec 2020,21,104,,-83,,-8.422499429,-2.609643967,,-5.812855462,84.5327626
12 Dec 2020,112,13,,99,,-15.88024949,-6.629161769,,-9.251087717,75.28167488
13 Dec 2020,98,27,,71,,-4.392224537,-1.347703681,,-3.044520857,72.23715403
14 Dec 2020,62,63,,-1,,3.146997916,2.269681503,,0.8773164128,73.11447044
15 Dec 2020,75,50,,25,,2.732298125,2.106197428,,0.6261006964,73.74057113
16 Dec 2020,102,23,,79,,4.959068312,3.250887557,,1.708180755,75.44875189
17 Dec 2020,51,74,,-23,,12.36316148,7.038343179,,5.324818302,80.77357019
18 Dec 2020,95,30,,65,,8.826845333,5.53642602,,3.290419313,84.0639895
19 Dec 2020,63,62,,1,,14.4441608,8.509604719,,5.934556081,89.99854559
20 Dec 2020,29,96,,-67,,13.09974472,8.134124483,,4.965620237,94.96416582
21 Dec 2020,22,103,,-81,,5.089770248,4.377418259,,0.7123519887,95.67651781
22 Dec 2020,79,46,,33,,-3.519206777,0.108547346,,-3.627754123,92.04876369
23 Dec 2020,12,113,,-101,,0.1327139006,1.753119979,,-1.620406078,90.42835761
24 Dec 2020,119,6,,113,,-9.980557489,-3.38453602,,-6.596021469,83.83233614
25 Dec 2020,72,53,,19,,2.317498259,2.434690781,,-0.1171925213,83.71514362
26 Dec 2020,61,64,,-3,,3.985748434,3.262956242,,0.7227921918,84.43793581
27 Dec 2020,78,47,,31,,3.28717359,2.94980843,,0.3373651605,84.77530097
28 Dec 2020,98,27,,71,,6.058456231,4.352318008,,1.706138223,86.48143919
29 Dec 2020,37,88,,-51,,12.55261061,7.684702108,,4.8679085,91.34934769
30 Dec 2020,56,69,,-13,,6.197349547,4.750467002,,1.446882545,92.79623024
31 Dec 2020,61,64,,-3,,4.277614593,3.862943652,,0.4146709403,93.21090118
1 Jan 2021,84,41,,43,,3.549853133,3.51979647,,0.03005666362,93.24095784
2 Jan 2021,57,68,,-11,,7.49486782,5.493806646,,2.001061174,95.24201902
3 Jan 2021,92,33,,59,,5.645381038,4.669116314,,0.9762647241,96.21828374
4 Jan 2021,68,57,,11,,10.98084293,7.385660498,,3.595182436,99.81346618
5 Jan 2021,101,24,,77,,10.98275864,7.566377473,,3.416381167,103.2298473
6 Jan 2021,104,21,,83,,17.58448278,11.0380586,,6.546424177,109.7762715
7 Jan 2021,60,65,,-5,,24.1260345,14.63615567,,9.489878829,119.2661504
8 Jan 2021,49,76,,-27,,21.21343105,13.65434789,,7.559083163,126.8252335
9 Jan 2021,100,25,,75,,16.39208794,11.62163049,,4.770457452,131.595691
10 Jan 2021,36,89,,-53,,22.25287915,14.79054897,,7.462330183,139.0580211
11 Jan 2021,12,113,,-101,,14.72759123,11.40102152,,3.326569716,142.3845909
12 Jan 2021,48,77,,-29,,3.154832111,5.780970443,,-2.626138332,139.7584525
13 Jan 2021,115,10,,105,,-0.06065109982,4.041921921,,-4.102573021,135.6558795
14 Jan 2021,74,51,,23,,10.44541401,9.089825825,,1.355588185,137.0114677
15 Jan 2021,46,79,,-33,,11.70087261,9.785334534,,1.915538076,138.9270058
16 Jan 2021,86,39,,47,,7.230785348,7.646067807,,-0.4152824586,138.5117233
17 Jan 2021,67,58,,9,,11.20770681,9.613764416,,1.593942397,140.1056657
18 Jan 2021,90,35,,55,,10.98693613,9.583076196,,1.403859936,141.5095256
19 Jan 2021,43,82,,-39,,15.38824252,11.85392239,,3.534320133,145.0438458
20 Jan 2021,63,62,,1,,9.949418267,9.311226267,,0.6381920004,145.6820378
21 Jan 2021,7,118,,-111,,9.05447644,8.895664953,,0.158811487,145.8408493
22 Jan 2021,116,9,,107,,-2.950971204,2.900881706,,-5.851852909,139.9889964
23 Jan 2021,73,52,,21,,8.044125917,8.10583762,,-0.06171170369,139.9272847
24 Jan 2021,89,36,,53,,9.339713325,8.750545739,,0.5891675857,140.5164522
25 Jan 2021,31,94,,-63,,13.70574199,10.96301845,,2.74272354,143.2591758
26 Jan 2021,64,61,,3,,6.035167793,7.26486753,,-1.229699736,142.029476
27 Jan 2021,19,106,,-87,,5.731651014,7.051624153,,-1.319973139,140.7095029
28 Jan 2021,114,11,,103,,-3.541514087,2.349042946,,-5.890557033,134.8189459
29 Jan 2021,75,50,,25,,7.112637321,7.381590798,,-0.268953477,134.5499924
30 Jan 2021,74,51,,23,,8.901373589,8.262511258,,0.6388623308,135.1888547
31 Jan 2021,39,86,,-47,,10.31123623,8.999385695,,1.311850535,136.5007053
1 Feb 2021,101,24,,77,,4.580112607,6.199416411,,-1.619303803,134.8814015
2 Feb 2021,90,35,,55,,11.82210135,9.73944559,,2.082655756,136.9640572
3 Feb 2021,102,23,,79,,16.13989121,12.00247331,,4.137417901,141.1014751
4 Feb 2021,50,75,,-25,,22.42590209,15.35234965,,7.073552446,148.1750276
5 Feb 2021,111,14,,97,,17.68331188,13.33473216,,4.348579719,152.5236073
6 Feb 2021,39,86,,-47,,25.61498069,17.51799555,,8.096985139,160.6205924
7 Feb 2021,50,75,,-25,,18.35348262,14.29209578,,4.061386847,164.6819793
8 Feb 2021,111,14,,97,,14.01813436,12.32749099,,1.690643374,166.3726226
9 Feb 2021,109,16,,93,,22.31632093,16.56111644,,5.755204487,172.1278271
10 Feb 2021,75,50,,25,,29.38468883,20.38306062,,9.001628216,181.1294553
11 Feb 2021,99,26,,73,,28.94621995,20.61390759,,8.332312364,189.4617677
12 Feb 2021,102,23,,79,,33.35159795,23.23321221,,10.11838575,199.5801535
13 Feb 2021,67,58,,9,,37.91643816,26.0215516,,11.89488656,211.47504
14 Feb 2021,34,91,,-57,,35.02479434,25.17047402,,9.854320327,221.3293603
15 Feb 2021,33,92,,-59,,25.82231491,21.06195032,,4.760364593,226.0897249
16 Feb 2021,64,61,,3,,17.34008342,17.0588528,,0.2812306182,226.3709556
17 Feb 2021,99,26,,73,,15.90607508,16.35591016,,-0.4498350836,225.9211205
18 Feb 2021,83,42,,41,,21.61546757,19.18811465,,2.427352917,228.3484734
19 Feb 2021,83,42,,41,,23.55392081,20.27870892,,3.275211892,231.6236853
20 Feb 2021,44,81,,-37,,25.29852873,21.31477347,,3.983755257,235.6074405
21 Feb 2021,89,36,,53,,19.06867586,18.3990348,,0.6696410579,236.2770816
22 Feb 2021,21,104,,-83,,22.46180827,20.12908306,,2.332725212,238.6098068
23 Feb 2021,11,114,,-103,,11.91562744,14.97262891,,-3.057001462,235.5528053
24 Feb 2021,107,18,,89,,0.4240647001,9.073997461,,-8.649932761,226.9028726
25 Feb 2021,14,111,,-97,,9.28165823,13.07029759,,-3.788639358,223.1142332
26 Feb 2021,42,83,,-41,,-1.346507593,7.566782709,,-8.913290302,214.2009429
27 Feb 2021,89,36,,53,,-5.311856834,5.138443573,,-10.45030041,203.7506425
28 Feb 2021,19,106,,-87,,0.5193288498,7.531521395,,-7.012192545,196.73845
1 Mar 2021,116,9,,107,,-8.232604035,2.804945325,,-11.03754936,185.7009006
2 Mar 2021,44,81,,-37,,3.290656368,8.014698059,,-4.72404169,180.9768589
3 Mar 2021,105,20,,85,,-0.7384092685,5.763963156,,-6.502372424,174.4744865
4 Mar 2021,36,89,,-53,,7.835431658,9.725764998,,-1.89033334,172.5841532
5 Mar 2021,56,69,,-13,,1.751888492,6.589476748,,-4.837588256,167.7465649
6 Mar 2021,71,54,,17,,0.2766996432,5.610002911,,-5.333303267,162.4132616
7 Mar 2021,101,24,,77,,1.949029679,6.179502765,,-4.230473086,158.1827885
8 Mar 2021,87,38,,49,,9.454126711,9.720527627,,-0.2664009159,157.9163876
9 Mar 2021,111,14,,97,,13.40871404,11.68450125,,1.724212794,159.6406004
10 Mar 2021,35,90,,-55,,21.76784264,15.95027618,,5.817566453,165.4581669
11 Mar 2021,65,60,,5,,14.09105837,12.40276237,,1.688295998,167.1464629
12 Mar 2021,35,90,,-55,,13.18195254,12.03262426,,1.14932828,168.2957912
13 Mar 2021,105,20,,85,,6.363757282,8.680993043,,-2.317235761,165.9785554
14 Mar 2021,29,96,,-67,,14.22738155,12.49694339,,1.730438163,167.7089936
15 Mar 2021,41,84,,-43,,6.104643398,8.522096221,,-2.417452823,165.2915407
16 Mar 2021,82,43,,39,,1.194179058,5.94599141,,-4.751812352,160.5397284
17 Mar 2021,94,31,,63,,4.974761152,7.598691839,,-2.623930687,157.9157977
18 Mar 2021,47,78,,-31,,10.77728504,10.36875725,,0.4085277897,158.3243255
19 Mar 2021,101,24,,77,,6.599556533,8.300319385,,-1.700762852,156.6235626
20 Mar 2021,48,77,,-29,,13.63960088,11.73530342,,1.904297464,158.5278601
21 Mar 2021,48,77,,-29,,9.375640792,9.698538245,,-0.3228974529,158.2049626
22 Mar 2021,31,94,,-63,,5.538076713,7.763611333,,-2.22553462,155.979428
23 Mar 2021,57,68,,-11,,-1.315730958,4.225430766,,-5.541161725,150.4382663
24 Mar 2021,22,103,,-81,,-2.284157863,3.464159228,,-5.74831709,144.6899492
25 Mar 2021,34,91,,-57,,-10.15574208,-0.7590487335,,-9.396693343,135.2932559
26 Mar 2021,120,5,,115,,-14.84016787,-3.571096297,,-11.26907157,124.0241843
27 Mar 2021,58,67,,-9,,-1.856151082,2.357458518,,-4.2136096,119.8105747
28 Mar 2021,73,52,,21,,-2.570535974,1.789585592,,-4.360121566,115.4504531
29 Mar 2021,105,20,,85,,-0.2134823763,2.750106312,,-2.963588689,112.4868644
30 Mar 2021,75,50,,25,,8.307865861,6.862600997,,1.445264865,113.9321293
31 Mar 2021,60,65,,-5,,9.977079275,7.769470947,,2.207608328,116.1397376
1 Apr 2021,81,44,,37,,8.479371348,7.1309974,,1.348373948,117.4881116
2 Apr 2021,92,33,,59,,11.33143421,8.62444753,,2.706986683,120.1950983
3 Apr 2021,26,99,,-73,,16.09829079,11.14322515,,4.955065638,125.1501639
4 Apr 2021,120,5,,115,,7.188461712,6.936063896,,0.2523978169,125.4025617
5 Apr 2021,75,50,,25,,17.96961554,12.3392607,,5.63035484,131.0329166
6 Apr 2021,67,58,,9,,18.67265399,12.97229767,,5.700356321,136.7332729
7 Apr 2021,,125,,-125,,17.70538859,12.77368278,,4.931705806,141.6649787
8 Apr 2021,,125,,-125,,3.43484973,5.884998643,,-2.450148914,139.2148298
